Unique Merchant SKU	Product Name	Product URL	Image URL	Current Price	Stock Availability	Condition	EAN	UPC	ISBN	MPN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Manufacturer	Product Description	Product Type	Category	Category ID	Parent SKU	Parent Name	Top Seller Rank	Estimated Ship Date	Gender	Color	Material	Size	Size Unit of Measure	Age Range	Cell Phone Plan Type	Cell Phone Service Provider	Stock Description	Product Launch Date	Product Bullet Point 1	Product Bullet Point 2	Product Bullet Point 3	Product Bullet Point 4	Product Bullet Point 5	Alternative Image URL 1	Alternative Image URL 2	Alternative Image URL 3	Alternative Image URL 4	Alternative Image URL 5	Mobile URL	Related Products	Merchandising Type	Product Weight	Zip Code	Shipping Weight	Weight Unit of Measure	Format	Unit Price	Bundle	Software Platform	Watch Display Type	ProductBid	Text1	Text2	Text3	Numeric1	Numeric2	Numeric3	Money1	Money2	Money3	Currency	Shipping Region	Labels	Promotion
7061476	Disney On Ice - Jump In	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7061476&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-on-ice-jump-in-tickets-portland-veterans-memorial-coliseum---portland-10-18-2026%2Fproduction%2F7061476%3Futm_term%3Dproduction-7061476&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	51.00														Theater																																							Veterans Memorial Coliseum - Portland	Portland	300 Winning Way, Portland, OR 97227	37.80	44.19		65.92	51.00	51.00	USD			
7061466	Disney On Ice - Jump In	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7061466&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-on-ice-jump-in-tickets-portland-veterans-memorial-coliseum---portland-10-16-2026%2Fproduction%2F7061466%3Futm_term%3Dproduction-7061466&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	51.00														Theater																																							Veterans Memorial Coliseum - Portland	Portland	300 Winning Way, Portland, OR 97227	37.80	44.19		64.01	51.00	51.00	USD			
7061474	Disney On Ice - Jump In	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7061474&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-on-ice-jump-in-tickets-portland-veterans-memorial-coliseum---portland-10-18-2026%2Fproduction%2F7061474%3Futm_term%3Dproduction-7061474&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	47.00														Theater																																							Veterans Memorial Coliseum - Portland	Portland	300 Winning Way, Portland, OR 97227	34.83	40.73		64.62	47.00	47.00	USD			
7061472	Disney On Ice - Jump In	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7061472&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-on-ice-jump-in-tickets-portland-veterans-memorial-coliseum---portland-10-17-2026%2Fproduction%2F7061472%3Futm_term%3Dproduction-7061472&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	51.00														Theater																																							Veterans Memorial Coliseum - Portland	Portland	300 Winning Way, Portland, OR 97227	37.80	44.19		64.86	51.00	51.00	USD			
7061468	Disney On Ice - Jump In	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7061468&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-on-ice-jump-in-tickets-portland-veterans-memorial-coliseum---portland-10-17-2026%2Fproduction%2F7061468%3Futm_term%3Dproduction-7061468&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	47.00														Theater																																							Veterans Memorial Coliseum - Portland	Portland	300 Winning Way, Portland, OR 97227	34.83	40.73		63.58	47.00	47.00	USD			
7061470	Disney On Ice - Jump In	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7061470&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-on-ice-jump-in-tickets-portland-veterans-memorial-coliseum---portland-10-17-2026%2Fproduction%2F7061470%3Futm_term%3Dproduction-7061470&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	47.00														Theater																																							Veterans Memorial Coliseum - Portland	Portland	300 Winning Way, Portland, OR 97227	34.83	40.73		64.29	47.00	47.00	USD			
7350207	Dogstar	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7350207&u=https%3A%2F%2Fwww.vividseats.com%2Fdogstar-tickets-portland-mcmenamins-crystal-ballroom-9-17-2026--concerts-rock%2Fproduction%2F7350207%3Futm_term%3Dproduction-7350207&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	103.00														Concert																																							McMenamins Crystal Ballroom	Portland	1332 West Burnside St, Portland, OR 97209	76.34	89.26		149.25	103.00	103.00	USD			
6091546	Doja Cat	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6091546&u=https%3A%2F%2Fwww.vividseats.com%2Fdoja-cat-tickets-portland-moda-center-10-17-2026--concerts-rap-hip-hop%2Fproduction%2F6091546%3Futm_term%3Dproduction-6091546&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/15-rap-hip-hop/rap-hip-hop-tickets-1.jpg	83.00														Concert																																							Moda Center	Portland	1 N Center Ct St, Portland, OR 97227	61.52	71.92		146.94	83.00	83.00	USD			
7344315	Dombresky	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7344315&u=https%3A%2F%2Fwww.vividseats.com%2Fdombresky-tickets-portland-realm-9-19-2026%2Fproduction%2F7344315%3Futm_term%3Dproduction-7344315&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	42.00														Concert																																							Realm	Portland	615 SE Alder St, Portland, OR 97214	31.13	36.40		43.60	42.00	42.00	USD			
6827848	Don West	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6827848&u=https%3A%2F%2Fwww.vividseats.com%2Fdon-west-tickets-portland-aladdin-theater-9-27-2026%2Fproduction%2F6827848%3Futm_term%3Dproduction-6827848&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/15-rap-hip-hop/rap-hip-hop-tickets-1.jpg	24.00														Concert																																							Aladdin Theater	Portland	3017 SE Milwaukie Ave, Portland, OR 97202	17.79	20.80		42.75	24.00	24.00	USD			
7087592	Dos Santos	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7087592&u=https%3A%2F%2Fwww.vividseats.com%2Fdos-santos-tickets-portland-polaris-hall-10-16-2026--concerts-other-concerts%2Fproduction%2F7087592%3Futm_term%3Dproduction-7087592&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/52-latin-music/latin-music-tickets-1.jpg	43.00														Concert																																							Polaris Hall	Portland	635 N Killingsworth Ct, Portland, OR 97217	31.87	37.26		43.00	43.00	43.00	USD			
7374086	Dr. Brady Smith	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7374086&u=https%3A%2F%2Fwww.vividseats.com%2Fdr-brady-smith-tickets-portland-mcmenamins-mission-theater-12-18-2026%2Fproduction%2F7374086%3Futm_term%3Dproduction-7374086&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	63.00														Theater																																							McMenamins Mission Theater	Portland	1624 NW Glisan, Portland, OR 97209	46.69	54.59		63.00	63.00	63.00	USD			
7542161	Dr. Seuss's The Cat In The Hat - Live On Stage	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7542161&u=https%3A%2F%2Fwww.vividseats.com%2Fdr-seusss-the-cat-in-the-hat-tickets-ridgefield-ridgefield-playhouse-4-4-2027%2Fproduction%2F7542161%3Futm_term%3Dproduction-7542161&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	69.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	51.14	59.79		69.00	69.00	69.00	USD			
7542161	Dr. Seuss's The Cat In The Hat - Live On Stage	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7542161&u=https%3A%2F%2Fwww.vividseats.com%2Fdr-seusss-the-cat-in-the-hat-tickets-ridgefield-ridgefield-playhouse-4-4-2027%2Fproduction%2F7542161%3Futm_term%3Dproduction-7542161&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	69.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	51.14	59.79		69.00	69.00	69.00	USD			
6638763	Drive By Truckers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6638763&u=https%3A%2F%2Fwww.vividseats.com%2Fdrive-by-truckers-tickets-portland-revolution-hall-portland-11-14-2026%2Fproduction%2F6638763%3Futm_term%3Dproduction-6638763&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/74-alternative/alternative-tickets-1.jpg	88.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	65.22	76.26		101.25	88.00	88.00	USD			
6638774	Drive By Truckers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6638774&u=https%3A%2F%2Fwww.vividseats.com%2Fdrive-by-truckers-tickets-portland-revolution-hall-portland-11-13-2026%2Fproduction%2F6638774%3Futm_term%3Dproduction-6638774&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/74-alternative/alternative-tickets-1.jpg	87.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	64.48	75.39		105.11	87.00	87.00	USD			
6655859	Drive By Truckers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6655859&u=https%3A%2F%2Fwww.vividseats.com%2Fdrive-by-truckers-tickets-portland-revolution-hall-portland-11-12-2026%2Fproduction%2F6655859%3Futm_term%3Dproduction-6655859&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/74-alternative/alternative-tickets-1.jpg	86.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	63.74	74.52		86.00	86.00	86.00	USD			
6851303	Dusty Slay	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6851303&u=https%3A%2F%2Fwww.vividseats.com%2Fdusty-slay-tickets-portland-newmark-theatre-12-17-2026%2Fproduction%2F6851303%3Futm_term%3Dproduction-6851303&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	83.00														Theater																																							Newmark Theatre	Portland	1111 S.W. Broadway, Portland, OR 97201	61.52	71.92		154.61	83.00	83.00	USD			
7113969	Dweezil Zappa	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7113969&u=https%3A%2F%2Fwww.vividseats.com%2Fdweezil-zappa-tickets-portland-revolution-hall-portland-12-3-2026%2Fproduction%2F7113969%3Futm_term%3Dproduction-7113969&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	82.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	60.77	71.06		167.60	82.00	82.00	USD			
7535590	Dwight Yoakam	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7535590&u=https%3A%2F%2Fwww.vividseats.com%2Fdwight-yoakam-tickets-portland-keller-auditorium-11-15-2026%2Fproduction%2F7535590%3Futm_term%3Dproduction-7535590&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/14-country-folk/country-folk-tickets-1.jpg	138.00														Concert																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	102.28	119.59		138.00	138.00	138.00	USD			
6961796	Dying Fetus with Sanguisugabogg	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6961796&u=https%3A%2F%2Fwww.vividseats.com%2Fdying-fetus-tickets-portland-roseland-theater-10-5-2026%2Fproduction%2F6961796%3Futm_term%3Dproduction-6961796&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	112.00														Concert																																							Roseland Theater	Portland	6 NW 6th Avenue, Portland, OR 97209	83.01	97.05		137.15	112.00	112.00	USD			
6947618	EMEI	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6947618&u=https%3A%2F%2Fwww.vividseats.com%2Femei-tickets-portland-wonder-ballroom-10-2-2026--concerts-pop%2Fproduction%2F6947618%3Futm_term%3Dproduction-6947618&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/17-pop/pop-tickets-1.jpg	65.00														Concert																																							Wonder Ballroom	Portland	128 NE Russell St, Portland, OR 97212	48.17	56.33		126.78	65.00	65.00	USD			
7032753	Edgehill	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7032753&u=https%3A%2F%2Fwww.vividseats.com%2Fedgehill-tickets-portland-polaris-hall-10-11-2026%2Fproduction%2F7032753%3Futm_term%3Dproduction-7032753&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	47.00														Concert																																							Polaris Hall	Portland	635 N Killingsworth Ct, Portland, OR 97217	34.83	40.73		47.00	47.00	47.00	USD			
7238189	Edmonton Oil Kings at Portland Winterhawks	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7238189&u=https%3A%2F%2Fwww.vividseats.com%2Fportland-winterhawks-tickets-veterans-memorial-coliseum---portland-12-31-2026--sports-hockey%2Fproduction%2F7238189%3Futm_term%3Dproduction-7238189&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/39-hockey/hockey-tickets-1.jpg	35.00														Sport																																							Veterans Memorial Coliseum - Portland	Portland	300 Winning Way, Portland, OR 97227	25.94	30.33		48.79	35.00	35.00	USD			
7554926	Eelke Kleijn	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7554926&u=https%3A%2F%2Fwww.vividseats.com%2Feelke-kleijn-tickets-portland-hawthorne-theatre-12-17-2026--concerts-dance-electronica%2Fproduction%2F7554926%3Futm_term%3Dproduction-7554926&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	136.00														Concert																																							Hawthorne Theatre	Portland	1507 SE 39th Ave, Portland, OR 97214	100.80	117.85		136.00	136.00	136.00	USD			
7284764	Egyptian Lover	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7284764&u=https%3A%2F%2Fwww.vividseats.com%2Fegyptian-lover-tickets-portland-the-den---portland-10-16-2026%2Fproduction%2F7284764%3Futm_term%3Dproduction-7284764&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	71.00														Concert																																							The Den - Portland	Portland	116 SE Yamhill St, Portland, OR 97217	52.62	61.53		71.00	71.00	71.00	USD			
6964076	Eivor	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6964076&u=https%3A%2F%2Fwww.vividseats.com%2Feivor-tickets-portland-wonder-ballroom-11-18-2026--concerts-pop%2Fproduction%2F6964076%3Futm_term%3Dproduction-6964076&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/17-pop/pop-tickets-1.jpg	64.00														Concert																																							Wonder Ballroom	Portland	128 NE Russell St, Portland, OR 97212	47.43	55.46		105.11	64.00	64.00	USD			
7025718	Elder	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7025718&u=https%3A%2F%2Fwww.vividseats.com%2Felder-tickets-portland-roseland-theater-9-22-2026--concerts-rock%2Fproduction%2F7025718%3Futm_term%3Dproduction-7025718&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	87.00														Concert																																							Roseland Theater	Portland	6 NW 6th Avenue, Portland, OR 97209	64.48	75.39		166.43	87.00	87.00	USD			
6963322	Elder Island	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6963322&u=https%3A%2F%2Fwww.vividseats.com%2Felder-island-tickets-portland-wonder-ballroom-9-22-2026%2Fproduction%2F6963322%3Futm_term%3Dproduction-6963322&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	66.00														Concert																																							Wonder Ballroom	Portland	128 NE Russell St, Portland, OR 97212	48.92	57.19		82.50	66.00	66.00	USD			
7554756	Elevation Worship and Steven Furtick	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7554756&u=https%3A%2F%2Fwww.vividseats.com%2Felevation-worship-tickets-portland-moda-center-2-27-2027%2Fproduction%2F7554756%3Futm_term%3Dproduction-7554756&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/21-adult-contemporary/adult-contemporary-tickets-1.jpg	146.00														Concert																																							Moda Center	Portland	1 N Center Ct St, Portland, OR 97227	108.21	126.52		181.37	146.00	146.00	USD			
7359627	Emancipator	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7359627&u=https%3A%2F%2Fwww.vividseats.com%2Femancipator-tickets-portland-realm-11-20-2026--concerts-dance-electronica%2Fproduction%2F7359627%3Futm_term%3Dproduction-7359627&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	64.00														Concert																																							Realm	Portland	615 SE Alder St, Portland, OR 97214	47.43	55.46		94.08	64.00	64.00	USD			
7265297	Emanuel Ax	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7265297&u=https%3A%2F%2Fwww.vividseats.com%2Femanuel-ax-tickets-ridgefield-ridgefield-playhouse-10-28-2026%2Fproduction%2F7265297%3Futm_term%3Dproduction-7265297&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/16-classical/classical-tickets-1.jpg	166.00														Concert																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	123.03	143.85		203.73	166.00	166.00	USD			
7265297	Emanuel Ax	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7265297&u=https%3A%2F%2Fwww.vividseats.com%2Femanuel-ax-tickets-ridgefield-ridgefield-playhouse-10-28-2026%2Fproduction%2F7265297%3Futm_term%3Dproduction-7265297&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/16-classical/classical-tickets-1.jpg	166.00														Concert																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	123.03	143.85		203.73	166.00	166.00	USD			
6926087	Emarosa	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6926087&u=https%3A%2F%2Fwww.vividseats.com%2Femarosa-tickets-portland-star-theater-portland-9-29-2026%2Fproduction%2F6926087%3Futm_term%3Dproduction-6926087&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/17-pop/pop-tickets-1.jpg	58.00														Concert																																							Star Theater Portland	Portland	13 Northwest 6th Ave, Portland, OR 97209	42.99	50.26		59.29	58.00	58.00	USD			
